Source,Steel type,Initial hardness (HRC) - post quenching,Tempering time (s),Tempering temperature (ºC),C (%wt),Mn (%wt),P (%wt),S (%wt),Si (%wt),Ni (%wt),Cr (%wt),Mo (%wt),V (%wt),Al (%wt),Cu (%wt),Final hardness (HRC) - post tempering
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,10,500,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,35.5
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,10,600,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,26.5
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,10,700,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,21.5
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,90,100,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,49
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,90,150,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,46
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,90,200,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,49.5
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,90,250,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,47.5
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,90,300,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,43.5
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,90,400,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,39.5
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,90,500,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,30.5
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,90,600,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,22.5
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,90,700,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,16
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,900,100,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,49
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,900,150,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,47.5
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,900,200,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,48
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,900,250,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,46
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,900,300,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,42.5
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,900,400,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,35.5
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,900,500,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,25.5
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,900,600,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,18.5
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,900,700,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,13.5
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,9000,100,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,47.5
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,9000,150,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,47
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,9000,200,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,46.5
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,9000,250,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,44
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,9000,300,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,39.5
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,9000,400,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,30.5
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,9000,500,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,19.5
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,9000,600,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,16
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,9000,700,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,7
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,86400,100,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,48.5
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,86400,150,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,47.5
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,86400,200,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,44
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,86400,250,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,42.5
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,86400,300,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,37.5
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,86400,400,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,28.5
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,86400,500,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,21
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,86400,600,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,12.5
"Hollomon and Jaffe, 1945","0,31%C - plain carbon steel",46.5,86400,700,0.31,0.52,0.007,0.026,0.1,0,0.015,0,0,0,0.06,3.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,10,100,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,62.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,10,150,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,62.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,10,200,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,63.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,10,250,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,62.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,10,300,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,61.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,10,400,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,56
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,10,500,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,48.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,10,600,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,38.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,10,700,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,31.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,90,100,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,63.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,90,150,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,62.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,90,200,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,60.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,90,250,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,57.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,90,300,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,54.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,90,400,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,48.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,90,500,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,40.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,90,600,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,32.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,90,700,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,25.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,900,100,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,63.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,900,150,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,61.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,900,200,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,58.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,900,250,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,54.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,900,300,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,52
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,900,400,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,45
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,900,500,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,36.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,900,600,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,28.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,900,700,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,19
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,9000,100,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,61
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,9000,150,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,61
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,9000,200,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,56.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,9000,250,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,53.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,9000,300,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,50.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,9000,400,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,42
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,9000,500,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,34.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,9000,600,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,25
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,9000,700,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,12.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,86400,100,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,60.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,86400,150,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,58.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,86400,200,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,54.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,86400,250,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,50.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,86400,300,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,47.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,86400,400,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,40.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,86400,500,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,31.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,86400,600,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,18.5
"Hollomon and Jaffe, 1945","0,56%C - plain carbon steel",63.0,86400,700,0.56,0.54,0.012,0.015,0.18,0,0.02,0,0,0,0,1.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,10,100,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,67
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,10,150,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,67.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,10,200,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,67.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,10,250,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,67
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,10,300,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,65.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,10,400,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,61.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,10,500,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,51.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,10,600,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,42.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,10,700,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,36.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,90,100,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,66.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,90,150,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,67.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,90,200,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,65
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,90,250,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,61.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,90,300,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,58.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,90,400,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,51.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,90,500,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,44.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,90,600,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,38.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,90,700,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,29
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,900,100,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,67.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,900,150,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,66.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,900,200,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,62.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,900,250,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,59.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,900,300,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,56.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,900,400,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,49.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,900,500,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,42.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,900,600,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,34.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,900,700,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,22.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,9000,100,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,66.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,9000,150,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,64.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,9000,200,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,59.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,9000,250,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,58
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,9000,300,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,53.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,9000,400,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,47.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,9000,500,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,38.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,9000,600,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,28.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,9000,700,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,16.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,86400,100,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,65.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,86400,150,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,61.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,86400,200,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,58.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,86400,250,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,55
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,86400,300,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,51.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,86400,400,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,44.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,86400,500,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,34.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,86400,600,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,21.5
"Hollomon and Jaffe, 1945","0,74%C - plain carbon steel",66.5,86400,700,0.74,0.66,0.009,0.021,0.18,0,0.01,0,0,0,0,7.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,10,100,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,67
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,10,150,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,67.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,10,200,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,67.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,10,250,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,67.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,10,300,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,64.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,10,400,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,58.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,10,500,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,48.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,10,600,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,43
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,10,700,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,37.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,90,100,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,67.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,90,150,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,67.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,90,200,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,65.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,90,250,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,62.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,90,300,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,59.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,90,400,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,52.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,90,500,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,45.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,90,600,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,38
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,90,700,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,31.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,900,100,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,68
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,900,150,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,66.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,900,200,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,64.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,900,250,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,60.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,900,300,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,57.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,900,400,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,50.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,900,500,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,42.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,900,600,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,34
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,900,700,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,25.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,9000,100,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,68.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,9000,150,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,63.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,9000,200,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,61.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,9000,250,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,58.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,9000,300,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,54
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,9000,400,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,46.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,9000,500,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,38
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,9000,600,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,28.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,9000,700,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,18
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,86400,100,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,67.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,86400,150,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,62.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,86400,200,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,59.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,86400,250,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,55.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,86400,300,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,52.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,86400,400,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,44.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,86400,500,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,33
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,86400,600,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,22.5
"Hollomon and Jaffe, 1945","0,89%C - plain carbon steel",67.0,86400,700,0.89,0.55,0.012,0.02,0.06,0,0.01,0,0,0,0.08,12
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,10,100,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,66.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,10,150,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,67
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,10,200,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,68
